incident_id,incident_day,wave_number,target_country,target_text,weapon_payload,ballistic_flag,drone_flag,target_energy_flag,energy_candidate_flag,lat,lon,source_osint,source_gdelt_count,gdelt_urls,firms_match_flag,firms_distance_km,firms_hotspot_date,energy_site_name,energy_site_class,energy_site_provider,energy_site_distance_km,confidence_tier,review_status
acled_1591_20260228,2026-02-28,,Kuwait,"Al Farwaniyah, Kuwait, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,29.2476,47.9119,TRUE,0,,,,,,,,,low,needs_review
acled_1591_20260307,2026-03-07,,Kuwait,"Al Farwaniyah, Kuwait, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,29.2476,47.9119,TRUE,0,,,,,,,,,low,needs_review
acled_1592_20260228,2026-02-28,,Kuwait,"Al Jahra, Kuwait, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,29.4988,47.3671,TRUE,0,,,,,,,,,low,needs_review
acled_1592_20260307,2026-03-07,,Kuwait,"Al Jahra, Kuwait, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,29.4988,47.3671,TRUE,0,,,,,,,,,low,needs_review
acled_1593_20260228,2026-02-28,,Kuwait,"Hawalli, Kuwait, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,29.3117,48.0552,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260103,2026-01-03,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260110,2026-01-10,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260117,2026-01-17,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260124,2026-01-24,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260131,2026-01-31,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260207,2026-02-07,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260214,2026-02-14,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260221,2026-02-21,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260228,2026-02-28,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1741_20260307,2026-03-07,,Lebanon,"Al Nabatieh, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.2832,35.4971,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260103,2026-01-03,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260110,2026-01-10,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260117,2026-01-17,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260124,2026-01-24,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260131,2026-01-31,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260214,2026-02-14,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260221,2026-02-21,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260228,2026-02-28,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1737_20260307,2026-03-07,,Lebanon,"Baalbek-Hermel, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.1673,36.2993,TRUE,0,,,,,,,,,low,needs_review
acled_1738_20260307,2026-03-07,,Lebanon,"Beirut, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.8886,35.5016,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260103,2026-01-03,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260110,2026-01-10,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260124,2026-01-24,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260214,2026-02-14,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260228,2026-02-28,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1739_20260307,2026-03-07,,Lebanon,"Bekaa, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.6407,35.8097,TRUE,0,,,,,,,,,low,needs_review
acled_1740_20260228,2026-02-28,,Lebanon,"Mount Lebanon, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.8513,35.6478,TRUE,0,,,,,,,,,low,needs_review
acled_1740_20260307,2026-03-07,,Lebanon,"Mount Lebanon, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.8513,35.6478,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260103,2026-01-03,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260110,2026-01-10,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260117,2026-01-17,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260124,2026-01-24,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260131,2026-01-31,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260207,2026-02-07,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260214,2026-02-14,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260221,2026-02-21,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260228,2026-02-28,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_1743_20260307,2026-03-07,,Lebanon,"South, Lebanon, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.3416,35.3035,TRUE,0,,,,,,,,,low,needs_review
acled_2273_20260307,2026-03-07,,Oman,"Al Batinah North, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,24.2357,56.5739,TRUE,0,,,,,,,,,low,needs_review
acled_2276_20260228,2026-02-28,,Oman,"Al Wusta, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,20.4761,56.9042,TRUE,0,,,,,,,,,low,needs_review
acled_2276_20260307,2026-03-07,,Oman,"Al Wusta, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,20.4761,56.9042,TRUE,0,,,,,,,,,low,needs_review
acled_2279_20260307,2026-03-07,,Oman,"Dhofar, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,18.8597,54.5566,TRUE,0,,,,,,,,,low,needs_review
acled_4154_20260228,2026-02-28,,Oman,"Gulf of Oman, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,24.5876,58.5161,TRUE,0,,,,,,,,,low,needs_review
acled_2280_20260228,2026-02-28,,Oman,"Musandam, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.9953,56.303,TRUE,0,,,,,,,,,low,needs_review
acled_2281_20260228,2026-02-28,,Oman,"Muscat, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.2501,58.7601,TRUE,0,,,,,,,,,low,needs_review
acled_4156_20260307,2026-03-07,,Oman,"Strait of Hormuz, Oman, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,26.6719,56.4867,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260103,2026-01-03,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260110,2026-01-10,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260117,2026-01-17,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260124,2026-01-24,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260131,2026-01-31,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260207,2026-02-07,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260214,2026-02-14,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260221,2026-02-21,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260228,2026-02-28,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2289_20260307,2026-03-07,,Palestine,"Gaza Strip, Palestine, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,31.407,34.3577,TRUE,0,,,,,,,,,low,needs_review
acled_2501_20260228,2026-02-28,,Qatar,"Ad Dawnah, Qatar, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.2934,51.5014,TRUE,0,,,,,,,,,low,needs_review
acled_3853_20260228,2026-02-28,,Qatar,"Al Khor, Qatar, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.7618,51.3405,TRUE,0,,,,,,,,,low,needs_review
acled_2503_20260228,2026-02-28,,Qatar,"Al Wakrah, Qatar, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,24.8527,51.2992,TRUE,0,,,,,,,,,low,needs_review
acled_2506_20260228,2026-02-28,,Qatar,"Ash Sheehaniya, Qatar, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.4451,51.0111,TRUE,0,,,,,,,,,low,needs_review
acled_2719_20260228,2026-02-28,,Saudi Arabia,"Ar Riyadh, Saudi Arabia, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.4556,45.232,TRUE,0,,,,,,,,,low,needs_review
acled_2719_20260307,2026-03-07,,Saudi Arabia,"Ar Riyadh, Saudi Arabia, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.4556,45.232,TRUE,0,,,,,,,,,low,needs_review
acled_2721_20260228,2026-02-28,,Saudi Arabia,"Eastern, Saudi Arabia, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.1567,50.3153,TRUE,0,,,,,,,,,low,needs_review
acled_2721_20260307,2026-03-07,,Saudi Arabia,"Eastern, Saudi Arabia, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.1567,50.3153,TRUE,0,,,,,,,,,low,needs_review
acled_3180_20260103,2026-01-03,,Syria,"Al Hasakeh, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.4131,40.5519,TRUE,0,,,,,,,,,low,needs_review
acled_3180_20260117,2026-01-17,,Syria,"Al Hasakeh, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.4131,40.5519,TRUE,0,,,,,,,,,low,needs_review
acled_3180_20260124,2026-01-24,,Syria,"Al Hasakeh, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.4131,40.5519,TRUE,0,,,,,,,,,low,needs_review
acled_3181_20260103,2026-01-03,,Syria,"Aleppo, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.1445,37.3978,TRUE,0,,,,,,,,,low,needs_review
acled_3181_20260110,2026-01-10,,Syria,"Aleppo, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.1445,37.3978,TRUE,0,,,,,,,,,low,needs_review
acled_3181_20260117,2026-01-17,,Syria,"Aleppo, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.1445,37.3978,TRUE,0,,,,,,,,,low,needs_review
acled_3181_20260124,2026-01-24,,Syria,"Aleppo, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.1445,37.3978,TRUE,0,,,,,,,,,low,needs_review
acled_3182_20260103,2026-01-03,,Syria,"Ar Raqqa, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.0265,38.922,TRUE,0,,,,,,,,,low,needs_review
acled_3182_20260110,2026-01-10,,Syria,"Ar Raqqa, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.0265,38.922,TRUE,0,,,,,,,,,low,needs_review
acled_3182_20260117,2026-01-17,,Syria,"Ar Raqqa, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.0265,38.922,TRUE,0,,,,,,,,,low,needs_review
acled_3182_20260124,2026-01-24,,Syria,"Ar Raqqa, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,36.0265,38.922,TRUE,0,,,,,,,,,low,needs_review
acled_3183_20260103,2026-01-03,,Syria,"As Sweida, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,32.7624,36.8919,TRUE,0,,,,,,,,,low,needs_review
acled_3183_20260124,2026-01-24,,Syria,"As Sweida, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,32.7624,36.8919,TRUE,0,,,,,,,,,low,needs_review
acled_3183_20260214,2026-02-14,,Syria,"As Sweida, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,32.7624,36.8919,TRUE,0,,,,,,,,,low,needs_review
acled_3183_20260228,2026-02-28,,Syria,"As Sweida, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,32.7624,36.8919,TRUE,0,,,,,,,,,low,needs_review
acled_3185_20260228,2026-02-28,,Syria,"Dara, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,32.831,36.1112,TRUE,0,,,,,,,,,low,needs_review
acled_3186_20260110,2026-01-10,,Syria,"Deir ez Zor, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.2318,40.2761,TRUE,0,,,,,,,,,low,needs_review
acled_3186_20260117,2026-01-17,,Syria,"Deir ez Zor, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.2318,40.2761,TRUE,0,,,,,,,,,low,needs_review
acled_3186_20260124,2026-01-24,,Syria,"Deir ez Zor, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.2318,40.2761,TRUE,0,,,,,,,,,low,needs_review
acled_3187_20260110,2026-01-10,,Syria,"Hama, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.3165,37.3411,TRUE,0,,,,,,,,,low,needs_review
acled_3187_20260207,2026-02-07,,Syria,"Hama, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.3165,37.3411,TRUE,0,,,,,,,,,low,needs_review
acled_3188_20260103,2026-01-03,,Syria,"Homs, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.4708,38.2063,TRUE,0,,,,,,,,,low,needs_review
acled_3188_20260110,2026-01-10,,Syria,"Homs, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.4708,38.2063,TRUE,0,,,,,,,,,low,needs_review
acled_3188_20260124,2026-01-24,,Syria,"Homs, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.4708,38.2063,TRUE,0,,,,,,,,,low,needs_review
acled_3188_20260131,2026-01-31,,Syria,"Homs, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.4708,38.2063,TRUE,0,,,,,,,,,low,needs_review
acled_3188_20260207,2026-02-07,,Syria,"Homs, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,34.4708,38.2063,TRUE,0,,,,,,,,,low,needs_review
acled_3189_20260110,2026-01-10,,Syria,"Idleb, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,35.8547,36.5648,TRUE,0,,,,,,,,,low,needs_review
acled_3192_20260110,2026-01-10,,Syria,"Rural Damascus, Syria, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,33.4538,37.4305,TRUE,0,,,,,,,,,low,needs_review
acled_3392_20260103,2026-01-03,,Turkey,"Kastamonu, Turkey, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,41.4214,33.7891,TRUE,0,,,,,,,,,low,needs_review
acled_3472_20260228,2026-02-28,,United Arab Emirates,"Abu Dhabi, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.7727,53.7133,TRUE,0,,,,,N/A,Extraction Site,OGIM,1.3957370553451105,low,needs_review
acled_3472_20260307,2026-03-07,,United Arab Emirates,"Abu Dhabi, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,23.7727,53.7133,TRUE,0,,,,,N/A,Extraction Site,OGIM,1.3957370553451105,low,needs_review
acled_3474_20260228,2026-02-28,,United Arab Emirates,"Al Fujayrah, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.4363,56.2301,TRUE,0,,,,,,,,,low,needs_review
acled_3474_20260307,2026-03-07,,United Arab Emirates,"Al Fujayrah, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.4363,56.2301,TRUE,0,,,,,,,,,low,needs_review
acled_3475_20260228,2026-02-28,,United Arab Emirates,"Ash Shariqah, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.1368,55.8094,TRUE,0,,,,,,,,,low,needs_review
acled_3476_20260228,2026-02-28,,United Arab Emirates,"Dubai, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,24.9904,55.3711,TRUE,0,,,,,,,,,low,needs_review
acled_3476_20260307,2026-03-07,,United Arab Emirates,"Dubai, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,24.9904,55.3711,TRUE,0,,,,,,,,,low,needs_review
acled_NA_20260228,2026-02-28,,United Arab Emirates,"Persian Gulf, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,26.971,51.251,TRUE,0,,,,,,,,,low,needs_review
acled_NA_20260307,2026-03-07,,United Arab Emirates,"Persian Gulf, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,26.971,51.251,TRUE,0,,,,,,,,,low,needs_review
acled_3477_20260228,2026-02-28,,United Arab Emirates,"Ras Al Khaymah, United Arab Emirates, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,25.698,55.9686,TRUE,0,,,,,,,,,low,needs_review
acled_3675_20260103,2026-01-03,,Yemen,"Ad Dali, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.8943,44.7825,TRUE,0,,,,,,,,,low,needs_review
acled_3675_20260110,2026-01-10,,Yemen,"Ad Dali, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.8943,44.7825,TRUE,0,,,,,,,,,low,needs_review
acled_3675_20260131,2026-01-31,,Yemen,"Ad Dali, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.8943,44.7825,TRUE,0,,,,,,,,,low,needs_review
acled_3676_20260103,2026-01-03,,Yemen,"Aden, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,12.8058,44.788,TRUE,0,,,,,,,,,low,needs_review
acled_3677_20260221,2026-02-21,,Yemen,"Al Bayda, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.326,45.216,TRUE,0,,,,,,,,,low,needs_review
acled_3678_20260124,2026-01-24,,Yemen,"Al Hudaydah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.7791,43.2181,TRUE,0,,,,,,,,,low,needs_review
acled_3678_20260214,2026-02-14,,Yemen,"Al Hudaydah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,14.7791,43.2181,TRUE,0,,,,,,,,,low,needs_review
acled_3680_20260103,2026-01-03,,Yemen,"Al Mahrah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,17.0575,51.8238,TRUE,0,,,,,,,,,low,needs_review
acled_3680_20260124,2026-01-24,,Yemen,"Al Mahrah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,17.0575,51.8238,TRUE,0,,,,,,,,,low,needs_review
acled_3680_20260207,2026-02-07,,Yemen,"Al Mahrah, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,17.0575,51.8238,TRUE,0,,,,,,,,,low,needs_review
acled_3685_20260103,2026-01-03,,Yemen,"Hadramawt, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,16.5288,48.6269,TRUE,0,,,,,,,,,low,needs_review
acled_3688_20260103,2026-01-03,,Yemen,"Lahij, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.3204,44.7623,TRUE,0,,,,,,,,,low,needs_review
acled_3688_20260221,2026-02-21,,Yemen,"Lahij, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,13.3204,44.7623,TRUE,0,,,,,,,,,low,needs_review
acled_3689_20260103,2026-01-03,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
acled_3689_20260110,2026-01-10,,Yemen,"Marib, Yemen, ACLED air/drone strike aggregate",Air/drone strike,FALSE,TRUE,FALSE,FALSE,15.3329,45.4523,TRUE,0,,,,,,,,,low,needs_review
